pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FC,9/25/2019,95.8,-3.1943,5.9589,Wander Suero,547180,593833,null,ball,,,,,14,null,R,L,R,WSH,PHI,B,null,null,0,1,2019,0.0794,1.2692,1.1982,1.4548,null,null,null,2,8,Top,null,null,,,543228,,190926_011622,11.3806,-138.9585,-9.1176,-1.2982,28.4596,-14.0052,3.3214,1.5107,null,null,null,95.803,2569,6.275,565971,593833,543228,435062,572821,452678,594694,665742,645302,594809,54.2242,null,null,null,null,null,null,null,56,2,Cutter,3,2,2,3,2,3,2,3,Infield shift,Standard
FC,9/25/2019,92.9,-3.2815,5.9109,Wander Suero,547180,593833,null,swinging_strike,,,,,2,null,R,L,R,WSH,PHI,S,null,null,0,0,2019,0.0511,1.0662,-0.0327,2.8249,null,null,null,2,8,Top,null,null,,,543228,,190926_011559,8.2236,-135.1203,-4.5153,-0.9748,26.3942,-18.2913,3.21,1.6,null,null,null,93.47,2527,6.421,565971,593833,543228,435062,572821,452678,594694,665742,645302,594809,54.0786,null,null,null,null,null,null,null,56,1,Cutter,3,2,2,3,2,3,2,3,Infield shift,Standard
FC,9/25/2019,94.4,-3.4297,5.8109,Wander Suero,514917,593833,strikeout,swinging_strike,,,,,2,Cesar Hernandez strikes out swinging.  ,R,L,R,WSH,PHI,S,2,null,1,2,2019,0.196,1.1562,0.1652,3.1704,null,null,null,1,8,Top,null,null,,,543228,,190926_011414,8.8986,-137.3287,-3.7968,0.816,25.8519,-16.956,3.29,1.55,null,null,null,94.736,2605,6.167,565971,593833,543228,435062,572821,452678,594694,665742,645302,594809,54.3325,null,null,0,1,0,0,null,55,6,Cutter,3,2,2,3,2,3,2,3,Standard,Strategic
CH,9/25/2019,88.3,-3.5078,5.9635,Wander Suero,514917,593833,null,ball,,,,,11,null,R,L,R,WSH,PHI,B,null,null,0,2,2019,-0.614,0.5567,-1.2026,4.0332,null,null,null,1,8,Top,null,null,,,543228,,190926_011354,6.8653,-128.5323,0.1543,-8.0637,23.0777,-26.2011,3.3001,1.5839,null,null,null,88.634,2135,6.182,565971,593833,543228,435062,572821,452678,594694,665742,645302,594809,54.3176,null,null,null,null,null,null,null,55,5,Changeup,3,2,2,3,2,3,2,3,Standard,Strategic
CH,9/25/2019,87.9,-3.4998,5.9352,Wander Suero,514917,593833,null,foul,,,,,8,null,R,L,R,WSH,PHI,S,null,null,0,2,2019,-0.9347,0.6041,-0.0267,1.6665,null,null,null,1,8,Top,null,null,,,543228,,190926_011332,10.2885,-127.6205,-5.4516,-12.1939,24.9085,-24.7397,3.29,1.55,9,81.8,-11.4,87.694,2183,6.168,565971,593833,543228,435062,572821,452678,594694,665742,645302,594809,54.3313,null,null,null,null,null,null,null,55,4,Changeup,3,2,2,3,2,3,2,3,Standard,Strategic
FC,9/25/2019,92.2,-3.3863,5.8615,Wander Suero,514917,593833,null,foul,,,,,12,null,R,L,R,WSH,PHI,S,null,null,0,2,2019,0.4641,0.6648,1.1645,3.35,null,null,null,1,8,Top,null,null,,,543228,,190926_011304,10.5379,-133.8958,-1.9808,3.3508,28.2855,-23.98,3.29,1.55,null,null,null,92.089,2654,6.285,565971,593833,543228,435062,572821,452678,594694,665742,645302,594809,54.2141,null,null,null,null,null,null,null,55,3,Cutter,3,2,2,3,2,3,2,3,Standard,Standard
CH,9/25/2019,88,-3.4707,5.9202,Wander Suero,514917,593833,null,swinging_strike,,,,,13,null,R,L,R,WSH,PHI,S,null,null,0,1,2019,-1.3371,0.5946,-0.6068,1.354,null,null,null,1,8,Top,null,null,,,543228,,190926_011245,9.674,-127.7378,-6.1501,-16.5679,26.2332,-24.6457,3.29,1.55,null,null,null,87.716,2407,6.241,565971,593833,543228,435062,572821,452678,594694,665742,645302,594809,54.2589,null,null,null,null,null,null,null,55,2,Changeup,3,2,2,3,2,3,2,3,Standard,Strategic
FC,9/25/2019,92.2,-3.4329,5.859,Wander Suero,514917,593833,null,called_strike,,,,,5,null,R,L,R,WSH,PHI,S,null,null,0,0,2019,0.3879,1.0888,0.2498,2.6033,null,null,null,1,8,Top,null,null,,,543228,,190926_011230,8.516,-133.9396,-4.791,2.8168,29.145,-18.2377,3.47,1.5855,null,null,null,92.171,2579,6.381,565971,593833,543228,435062,572821,452678,594694,665742,645302,594809,54.1181,null,null,null,null,null,null,null,55,1,Cutter,3,2,2,3,2,3,2,3,Standard,Standard
FC,9/25/2019,92.2,-3.3999,5.881,Wander Suero,489149,593833,field_out,hit_into_play,,,,,1,Logan Morrison flies out to center fielder Victor Robles.  ,R,L,R,WSH,PHI,X,8,fly_ball,0,0,2019,0.1964,1.0363,-0.3258,2.9722,null,null,null,0,8,Top,107.55,108.6,,,543228,,190926_011202,7.4063,-134.2044,-3.8568,0.8433,27.9414,-18.9851,3.29,1.55,222,86.4,54.2,92.603,2502,6.428,565971,593833,543228,435062,572821,452678,594694,665742,645302,594809,54.0713,0.024,0.03,0,1,0,0,3,54,1,Cutter,3,2,2,3,2,3,2,3,Infield shift,Standard
FC,9/22/2019,93.1,-3.2995,5.9359,Wander Suero,542932,593833,double,hit_into_play_score,,,,,5,Jon Berti doubles (13) on a sharp line drive to right fielder Adam Eaton.   Lewis Brinson scores.    Magneuris Sierra scores.  ,R,R,R,MIA,WSH,X,9,line_drive,0,0,2019,0.4293,0.7795,0.2407,2.2173,null,621446,642423,1,7,Bot,187.75,75.67,,,543228,,190922_194017,8.1066,-135.2821,-5.4375,3.5296,28.3918,-21.7555,3.16,1.53,326,103.1,16,92.718,2472,6.056,567439,593833,543228,435062,572821,543685,607208,665742,645302,594809,54.444,0.587,0.727,1.25,1,1,1,5,61,1,Cutter,2,3,2,3,3,2,2,3,Standard,Standard
