"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2019-09-26","91.1","1.2504","6.2842","Clayton Kershaw",592518,477132,"null","foul",,,,,2,"null","R","R","L","SD","LAD","S","null","null",1,1,2019,"0.1263","1.7561","0.0233","3.6031","null",620443,"null",2,6,"Bot","null","null",,,669257,,"190926_212522","-3.3491","-132.4942","-4.5525","2.2362","30.0594","-10.8443","3.6400","1.7400","null","null","null","90.8010","2394","6.2770",566355,477132,669257,501896,571970,576397,571771,572041,621035,502117,"54.2226","null","null","null","null","null","null","null",44,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2019-09-26","86.6","1.2205","6.3420","Clayton Kershaw",592518,477132,"null","blocked_ball",,,,,13,"null","R","R","L","SD","LAD","B","null","null",0,1,2019,"-0.4287","0.5533","-0.7692","0.5014","null",620443,"null",2,6,"Bot","null","null",,,669257,,"190926_212449","-3.8419","-125.7060","-8.6524","-3.5817","27.3557","-24.8560","3.8616","1.8090","null","null","null","85.2060","2575","5.6900",566355,477132,669257,501896,571970,576397,571771,572041,621035,502117,"54.8093","null","null","null","null","null","null","null",44,"2","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2019-09-26","91.1","1.0538","6.2742","Clayton Kershaw",592518,477132,"null","called_strike",,,,,13,"null","R","R","L","SD","LAD","S","null","null",0,0,2019,"-0.0811","1.4837","-1.0540","2.8072","null",620443,"null",2,6,"Bot","null","null",,,669257,,"190926_212427","-5.1221","-132.4445","-5.9601","0.2044","29.8803","-13.6552","3.8943","1.8566","null","null","null","90.9530","2353","6.3780",566355,477132,669257,501896,571970,576397,571771,572041,621035,502117,"54.1216","null","null","null","null","null","null","null",44,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2019-09-26","88.0","1.2164","6.2719","Clayton Kershaw",647304,477132,"strikeout","swinging_strike",,,,,13,"Josh Naylor strikes out swinging.  ","R","L","L","SD","LAD","S",2,"null",1,2,2019,"-0.2573","0.7205","-1.0163","1.6924","null",620443,"null",1,6,"Bot","null","null",,,669257,,"190926_212325","-4.8349","-127.9124","-6.3557","-1.7226","27.2654","-23.3653","3.3400","1.5600","null","null","null","86.8440","2589","5.6910",566355,477132,669257,501896,571970,576397,571771,572041,621035,502117,"54.8084","null","null","0.00",1,0,0,"null",43,"5","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"CU","2019-09-26","75.5","0.7327","6.3313","Clayton Kershaw",647304,477132,"null","ball",,,,,13,"null","R","L","L","SD","LAD","B","null","null",0,2,2019,"-0.0038","-1.3747","-0.6284","-0.8869","null","null",620443,1,6,"Bot","null","null",,,669257,,"190926_212242","-2.8093","-109.7325","-5.3561","0.5265","21.7381","-42.2589","3.3472","1.5600","null","null","null","74.7110","2495","6.0450",566355,477132,669257,501896,571970,576397,571771,572041,621035,502117,"54.4543","null","null","null","null","null","null","null",43,"4","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Strategic"
"FF","2019-09-26","90.6","1.2231","6.3140","Clayton Kershaw",647304,477132,"null","foul",,,,,4,"null","R","L","L","SD","LAD","S","null","null",0,2,2019,"-0.2105","1.5735","-0.3563","2.7097","null","null",620443,1,6,"Bot","null","null",,,669257,,"190926_212211","-3.4796","-131.7087","-6.3119","-1.6260","29.7161","-12.9691","3.3400","1.5600","null","null","null","89.8680","2531","6.0350",566355,477132,669257,501896,571970,576397,571771,572041,621035,502117,"54.4647","null","null","null","null","null","null","null",43,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Strategic"
"SL","2019-09-26","87.4","1.2131","6.2854","Clayton Kershaw",647304,477132,"null","foul",,,,,5,"null","R","L","L","SD","LAD","S","null","null",0,1,2019,"0.0853","0.8821","-0.2486","2.2567","null","null",620443,1,6,"Bot","null","null",,,669257,,"190926_212146","-3.6534","-127.1538","-5.3155","1.6125","24.4721","-21.9736","3.3400","1.5600","201","75.3","58.6","86.7310","2568","5.7370",566355,477132,669257,501896,571970,576397,571771,572041,621035,502117,"54.7622","null","null","null","null","null","null","null",43,"2","Slider",0,1,0,1,1,0,0,1,"Infield shift","Strategic"
"FF","2019-09-26","91.0","1.0914","6.2752","Clayton Kershaw",647304,477132,"null","called_strike",,,,,7,"null","R","L","L","SD","LAD","S","null","null",0,0,2019,"-0.0929","1.5785","-0.5960","1.8698","null","null",620443,1,6,"Bot","null","null",,,669257,,"190926_212119","-4.0122","-132.2593","-8.4375","-0.2336","27.8806","-12.2798","3.4803","1.5600","null","null","null","90.5360","2396","6.0470",566355,477132,669257,501896,571970,576397,571771,572041,621035,502117,"54.4523","null","null","null","null","null","null","null",43,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Strategic"
"SL","2019-09-26","86.9","1.0817","6.3342","Clayton Kershaw",622534,477132,"field_out","hit_into_play",,,,,13,"Manuel Margot lines out to third baseman Jedd Gyorko.  ","R","R","L","SD","LAD","X",5,"line_drive",0,2,2019,"-0.3265","0.5520","-0.8231","1.4944","null","null",620443,0,6,"Bot","104.02","167.98",,,669257,,"190926_212040","-3.8660","-126.3274","-6.4800","-2.7147","23.7252","-25.3663","3.4100","1.6300","137","101.6","7.0","86.2230","2648","5.7370",566355,477132,669257,501896,571970,576397,571771,572041,621035,502117,"54.7628","0.684","0.644","0.00",1,0,0,4,42,"3","Slider",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2019-09-26","90.0","1.1473","6.2331","Clayton Kershaw",622534,477132,"null","called_strike",,,,,9,"null","R","R","L","SD","LAD","S","null","null",0,1,2019,"-0.0946","1.6787","0.4602","1.5572","null","null",620443,0,6,"Bot","null","null",,,669257,,"190926_211955","-1.5088","-130.9234","-9.2600","-0.7892","26.6760","-11.0267","3.5934","1.6300","null","null","null","90.4630","2387","6.5110",566355,477132,669257,501896,571970,576397,571771,572041,621035,502117,"53.9889","null","null","null","null","null","null","null",42,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
