pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
SI,6/15/2019,88.9,3.1694,3.7292,Adam Kolarek,650859,592473,null,called_strike,,,,,14,null,R,R,L,TB,LAA,S,null,null,1,1,2019,1.6549,-0.2199,0.93,2.2299,null,null,null,1,7,Top,null,null,,,518595,,190615_190038,-8.7829,-128.9821,2.8302,19.9728,27.4031,-35.4286,3.1471,1.54,null,null,null,87.823,2095,5.825,566700,592473,518595,596847,621563,650490,642715,502054,595281,640457,54.6744,null,null,null,null,null,null,null,51,3,Sinker,3,4,4,3,4,3,4,3,Standard,Strategic
SI,6/15/2019,88.2,3.2054,3.9352,Adam Kolarek,650859,592473,null,foul,,,,,8,null,R,R,L,TB,LAA,S,null,null,1,0,2019,1.7122,-0.1425,-0.1304,1.9256,null,null,null,1,7,Top,null,null,,,518595,,190615_190012,-11.609,-127.8564,1.5787,21.1755,28.0831,-34.3043,3.0845,1.54,null,null,null,87.589,2192,6.264,566700,592473,518595,596847,621563,650490,642715,502054,595281,640457,54.2358,null,null,null,null,null,null,null,51,2,Sinker,3,4,4,3,4,3,4,3,Standard,Strategic
SI,6/15/2019,88.1,3.0545,3.8814,Adam Kolarek,650859,592473,null,ball,,,,,14,null,R,R,L,TB,LAA,B,null,null,0,0,2019,1.902,-0.3003,0.0631,1.1443,null,null,null,1,7,Top,null,null,,,518595,,190615_185953,-11.0245,-127.5912,0.1635,22.7925,28.2691,-35.6777,3.0062,1.54,null,null,null,86.836,2234,5.925,566700,592473,518595,596847,621563,650490,642715,502054,595281,640457,54.5743,null,null,null,null,null,null,null,51,1,Sinker,3,4,4,3,4,3,4,3,Standard,Strategic
SI,6/15/2019,87.6,3.2733,3.8322,Adam Kolarek,541600,592473,field_out,hit_into_play,,,,,4,"Wilfredo Tovar grounds out, second baseman Joey Wendle to first baseman Ji-Man Choi.  ",R,R,L,TB,LAA,X,4,ground_ball,0,1,2019,1.8979,-0.1677,-0.5533,2.5835,null,null,null,0,7,Top,148.92,152.88,,,518595,,190615_185909,-12.933,-126.7268,3.5077,22.8433,27.0106,-34.9426,3.1144,1.54,10,98.3,-13.6,86.377,2212,5.932,566700,592473,518595,596847,621563,650490,642715,502054,595281,640457,54.5678,0.208,0.182,0,1,0,0,2,50,2,Sinker,3,4,4,3,4,3,4,3,Standard,Strategic
SI,6/15/2019,87.1,3.1647,4.0049,Adam Kolarek,541600,592473,null,called_strike,,,,,14,null,R,R,L,TB,LAA,S,null,null,0,0,2019,1.8155,-0.0562,0.9078,1.9016,null,null,null,0,7,Top,null,null,,,518595,,190615_185847,-8.9444,-126.4003,1.2725,20.8977,27.0961,-33.2932,2.9528,1.54,null,null,null,85.831,2174,5.742,566700,592473,518595,596847,621563,650490,642715,502054,595281,640457,54.7578,null,null,null,null,null,null,null,50,1,Sinker,3,4,4,3,4,3,4,3,Standard,Strategic
SI,6/14/2019,89.5,3.1244,3.8449,Adam Kolarek,664058,592473,strikeout,swinging_strike,,,,,14,David Fletcher strikes out swinging.  ,R,R,L,TB,LAA,S,2,null,1,2,2019,1.5621,-0.7302,1.5136,2.2557,541600,null,650859,1,8,Top,null,null,,,518595,,190615_025000,-7.2191,-129.9595,3.6734,19.12,29.6205,-41.4235,3.3089,1.6553,null,null,null,88.809,2128,6.177,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.3226,null,null,0,1,0,0,null,76,4,Sinker,9,4,4,9,4,9,4,9,Standard,Strategic
SI,6/14/2019,90,3.2368,3.7277,Adam Kolarek,664058,592473,null,foul,,,,,6,null,R,R,L,TB,LAA,S,null,null,1,1,2019,2.0654,-0.2392,0.7066,2.2142,541600,null,650859,1,8,Top,null,null,,,518595,,190615_024937,-10.6516,-130.4566,2.839,25.9123,30.8921,-35.7936,3.3538,1.6777,138,67,25,89.361,2418,6.396,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.1031,null,null,null,null,null,null,null,76,3,Sinker,9,4,4,9,4,9,4,9,Standard,Strategic
SI,6/14/2019,88.8,3.055,3.7467,Adam Kolarek,664058,592473,null,called_strike,,,,,3,null,R,R,L,TB,LAA,S,null,null,1,0,2019,1.6968,-0.6596,0.3971,3.1005,541600,null,650859,1,8,Top,null,null,,,518595,,190615_024916,-10.0058,-128.5958,5.9466,20.935,29.7696,-41.0312,3.3538,1.588,null,null,null,87.955,2256,6.292,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.2073,null,null,null,null,null,null,null,76,2,Sinker,9,4,4,9,4,9,4,9,Standard,Standard
SI,6/14/2019,88.2,3.088,3.7768,Adam Kolarek,664058,592473,null,ball,,,,,14,null,R,R,L,TB,LAA,B,null,null,0,0,2019,1.9807,-0.0594,1.0601,2.2503,541600,null,650859,1,8,Top,null,null,,,518595,,190615_024858,-8.9108,-127.893,2.5941,23.3198,29.7837,-33.6791,3.2865,1.6104,null,null,null,86.931,2189,5.975,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.5246,null,null,null,null,null,null,null,76,1,Sinker,9,4,4,9,4,9,4,9,Standard,Standard
SI,6/14/2019,89.2,3.0883,3.7417,Adam Kolarek,650859,592473,single,hit_into_play_no_out,,,,,5,Luis Rengifo singles on a ground ball to shortstop Joey Wendle.   Wilfredo Tovar to 3rd.  ,R,R,L,TB,LAA,X,6,ground_ball,3,2,2019,1.8381,-0.2645,-0.1471,2.1228,null,541600,null,1,8,Top,99.86,141.98,,,518595,,190615_024717,-11.8239,-129.2481,2.6976,23.2072,29.081,-35.9633,3.2416,1.6104,8,80.5,-15,88.797,2327,6.455,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.0442,0.082,0.074,0.9,1,1,0,2,75,6,Sinker,9,4,4,9,4,9,4,9,Standard,Standard
SI,6/14/2019,90.1,3.0814,3.6777,Adam Kolarek,650859,592473,null,ball,,,,,13,null,R,R,L,TB,LAA,B,null,null,2,2,2019,1.858,-0.2744,-1.6011,1.9233,null,541600,null,1,8,Top,null,null,,,518595,,190615_024649,-15.5149,-130.1593,2.3241,24.5824,29.9565,-36.043,3.2865,1.5656,null,null,null,89.308,2355,6.423,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.0768,null,null,null,null,null,null,null,75,5,Sinker,9,4,4,9,4,9,4,9,Standard,Standard
SI,6/14/2019,89.3,3.0777,3.5904,Adam Kolarek,650859,592473,null,ball,,,,,4,null,R,R,L,TB,LAA,B,null,null,1,2,2019,1.6998,-0.6183,-0.7627,2.7474,null,541600,null,1,8,Top,null,null,,,518595,,190615_024625,-12.9462,-129.1181,5.3214,21.7512,28.5495,-40.4513,3.3538,1.5656,null,null,null,88.529,2199,6.304,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.1959,null,null,null,null,null,null,null,75,4,Sinker,9,4,4,9,4,9,4,9,Standard,Strategic
FF,6/14/2019,92.7,2.2196,5.3917,Adam Kolarek,650859,592473,null,ball,,,,,12,null,R,R,L,TB,LAA,B,null,null,0,2,2019,1.0842,0.8521,2.1077,4.8493,null,null,541600,1,8,Top,null,null,,,518595,,190615_024549,-2.7121,-134.9435,2.6179,13.9362,33.4265,-22.6213,3.3763,1.5432,null,null,null,92.9,2130,6.704,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,53.7957,null,null,null,null,null,null,null,75,3,4-Seam Fastball,9,4,4,9,4,9,4,9,Standard,Strategic
SI,6/14/2019,89.1,3.1484,3.6457,Adam Kolarek,650859,592473,null,called_strike,,,,,3,null,R,R,L,TB,LAA,S,null,null,0,1,2019,1.5815,-0.6082,0.6388,2.8884,null,null,541600,1,8,Top,null,null,,,518595,,190615_024531,-9.3412,-129.0815,5.4822,19.4528,29.6164,-40.3465,3.3314,1.5656,null,null,null,87.823,2100,5.966,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.5331,null,null,null,null,null,null,null,75,2,Sinker,9,4,4,9,4,9,4,9,Standard,Strategic
SI,6/14/2019,89,3.2327,3.8225,Adam Kolarek,650859,592473,null,called_strike,,,,,4,null,R,R,L,TB,LAA,S,null,null,0,0,2019,1.6652,-0.2538,-0.3508,2.7439,null,null,541600,1,8,Top,null,null,,,518595,,190615_024514,-12.1869,-128.8858,4.0016,21.0881,29.0802,-36.1128,3.3988,1.6329,null,null,null,88.117,2126,6.199,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.3005,null,null,null,null,null,null,null,75,1,Sinker,9,4,4,9,4,9,4,9,Standard,Strategic
SI,6/14/2019,89.5,3.0415,3.7996,Adam Kolarek,541600,592473,force_out,hit_into_play,,,,,6,"Wilfredo Tovar grounds into a force out, second baseman Brandon Lowe to shortstop Joey Wendle.   Jonathan Lucroy out at 2nd.    Wilfredo Tovar to 1st.  ",R,R,L,TB,LAA,X,4,ground_ball,2,1,2019,1.8728,-0.4182,0.6966,2.268,null,null,518960,0,8,Top,149.52,154.09,,,518595,,190615_024427,-9.6307,-129.7618,3.165,23.0204,29.3555,-37.7903,3.3089,1.7001,3,76.6,-33.7,88.574,2216,6.099,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.4004,0.047,0.047,0,1,0,0,2,74,4,Sinker,9,4,4,9,4,9,4,9,Standard,Strategic
CH,6/14/2019,81.9,2.7133,4.1077,Adam Kolarek,541600,592473,null,ball,,,,,14,null,R,R,L,TB,LAA,B,null,null,1,1,2019,1.9016,0.1286,0.8217,1.2088,null,null,518960,0,8,Top,null,null,,,518595,,190615_024406,-7.9451,-118.982,-0.1503,19.6066,25.0064,-31.1632,3.3763,1.7449,null,null,null,81.56,2247,6.367,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.1329,null,null,null,null,null,null,null,74,3,Changeup,9,4,4,9,4,9,4,9,Standard,Strategic
SI,6/14/2019,88,3.0836,3.7744,Adam Kolarek,541600,592473,null,ball,,,,,4,null,R,R,L,TB,LAA,B,null,null,0,1,2019,1.7899,-0.4605,-0.7375,2.7844,null,null,518960,0,8,Top,null,null,,,518595,,190615_024347,-12.8899,-127.3527,4.7158,22.1029,27.1394,-38.3857,3.3763,1.6553,null,null,null,87.336,2181,6.259,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.2402,null,null,null,null,null,null,null,74,2,Sinker,9,4,4,9,4,9,4,9,null,null
SI,6/14/2019,89.2,3.0192,3.8947,Adam Kolarek,541600,592473,null,called_strike,,,,,5,null,R,R,L,TB,LAA,S,null,null,0,0,2019,1.8466,-0.0669,0.2535,2.7108,null,null,518960,0,8,Top,null,null,,,518595,,190615_024328,-10.5568,-129.2872,3.3002,22.7401,28.3628,-33.8788,3.2191,1.7001,null,null,null,88.309,2148,6.071,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.4286,null,null,null,null,null,null,null,74,1,Sinker,9,4,4,9,4,9,4,9,Standard,Strategic
FC,6/14/2019,82.3,2.1948,5.292,Adam Kolarek,518960,592473,single,hit_into_play_no_out,,,,,8,Jonathan Lucroy singles on a ground ball to shortstop Joey Wendle.  ,R,R,L,TB,LAA,X,6,ground_ball,1,2,2019,0.6871,0.4277,-0.2745,1.758,null,null,null,0,8,Top,96.22,132.89,,,518595,,190615_024245,-6.9115,-119.7145,-2.3239,7.8803,22.4318,-27.855,3.4437,1.7001,22,86.2,-2.5,82.237,2418,6.202,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.2976,0.221,0.212,0.9,1,1,0,2,73,4,Cutter,9,4,4,9,4,9,4,9,Standard,Strategic
FF,6/14/2019,89.5,2.171,5.4589,Adam Kolarek,518960,592473,null,foul,,,,,6,null,R,R,L,TB,LAA,S,null,null,1,1,2019,1.3651,1.1168,0.5759,2.5867,null,null,null,0,8,Top,null,null,,,518595,,190615_024215,-6.8508,-130.0746,-3.3718,17.0356,30.7595,-18.9989,3.556,1.7449,243,89.1,14.8,89.241,2192,6.489,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.0107,null,null,null,null,null,null,null,73,3,4-Seam Fastball,9,4,4,9,4,9,4,9,Standard,Standard
CH,6/14/2019,78.8,2.7895,4.0805,Adam Kolarek,518960,592473,null,ball,,,,,13,null,R,R,L,TB,LAA,B,null,null,0,1,2019,1.668,-0.1224,-0.5859,1.4319,null,null,null,0,8,Top,null,null,,,518595,,190615_024150,-10.375,-114.1715,1.3939,16.5178,22.5979,-33.746,3.4662,1.6777,null,null,null,78.199,2063,6.276,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.2238,null,null,null,null,null,null,null,73,2,Changeup,9,4,4,9,4,9,4,9,Standard,Standard
SI,6/14/2019,86.4,3.0944,4.0107,Adam Kolarek,518960,592473,null,called_strike,,,,,6,null,R,R,L,TB,LAA,S,null,null,0,0,2019,1.5892,-0.4783,0.328,2.7487,null,null,null,0,8,Top,null,null,,,518595,,190615_024133,-9.685,-125.2343,4.2179,18.5086,27.0111,-38.2754,3.5336,1.7001,null,null,null,85.34,1950,5.976,566699,592473,518595,596847,664040,650490,621563,640457,595281,541645,54.5239,null,null,null,null,null,null,null,73,1,Sinker,9,4,4,9,4,9,4,9,Standard,Standard
SI,6/12/2019,86.9,2.9953,3.8436,Adam Kolarek,621566,592473,single,hit_into_play_no_out,,,,,14,Matt Olson singles on a line drive to left fielder Tommy Pham.  ,R,L,L,TB,OAK,X,7,line_drive,0,0,2019,1.661,-0.3928,0.9078,2.0315,null,null,null,0,8,Top,89.46,107.42,,,518595,,190612_183800,-8.1819,-126.0896,2.6244,18.9474,26.2296,-37.0565,3.4743,1.62,187,83.5,13,85.537,2026,5.622,566697,592473,518595,650490,621002,624414,642715,502054,628338,541645,54.8774,0.795,0.744,0.9,1,1,0,4,62,1,Sinker,2,2,2,2,2,2,2,2,Strategic,Standard
FF,6/9/2019,94.7,1.8608,5.3769,Adam Kolarek,605141,592473,strikeout,called_strike,,,,,1,Mookie Betts called out on strikes.  ,R,R,L,BOS,TB,S,2,null,1,2,2019,1.3276,1.1031,-0.4336,3.2138,506702,null,null,2,9,Bot,null,null,,,518595,,190609_203934,-9.066,-137.7113,-2.4627,19.1499,31.5328,-17.6247,3.1839,1.52,null,null,null,95.284,2356,6.735,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,53.7649,null,null,0,1,0,0,null,80,4,4-Seam Fastball,1,6,1,6,6,1,1,6,Standard,Standard
SI,6/9/2019,91.3,2.7251,3.765,Adam Kolarek,605141,592473,null,ball,,,,,14,null,R,R,L,BOS,TB,B,null,null,0,2,2019,1.6391,-0.2577,1.9958,2.275,506702,null,null,2,9,Bot,null,null,,,518595,,190609_203916,-5.3019,-132.6867,2.7034,20.3082,29.4185,-36.0176,3.1666,1.52,null,null,null,90.725,2261,6.092,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.4074,null,null,null,null,null,null,null,80,3,Sinker,1,6,1,6,6,1,1,6,Standard,Standard
SI,6/9/2019,91.4,2.8965,3.7247,Adam Kolarek,605141,592473,null,called_strike,,,,,9,null,R,R,L,BOS,TB,S,null,null,0,1,2019,1.5582,0.0385,0.3507,1.8658,506702,null,null,2,9,Bot,null,null,,,518595,,190609_203810,-9.6889,-132.7666,1.0944,20.3127,26.8593,-32.1556,3.2796,1.52,null,null,null,91.166,2352,6.122,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.3777,null,null,null,null,null,null,null,80,2,Sinker,1,6,1,6,6,1,1,6,Standard,Standard
SI,6/9/2019,91.6,2.9495,3.7645,Adam Kolarek,605141,592473,null,called_strike,,,,,9,null,R,R,L,BOS,TB,S,null,null,0,0,2019,1.6666,0.0969,0.6167,1.9507,506702,null,null,2,9,Bot,null,null,,,518595,,190609_203751,-9.4249,-132.9889,1.1024,21.6847,28.7208,-31.4947,3.2361,1.52,null,null,null,91.198,2314,6.188,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.3116,null,null,null,null,null,null,null,80,1,Sinker,1,6,1,6,6,1,1,6,Standard,Standard
SI,6/9/2019,90.8,2.8079,3.7703,Adam Kolarek,593523,592473,field_out,hit_into_play,,,,,5,"Marco Hernandez grounds out, third baseman Christian Arroyo to first baseman Ji-Man Choi.   Sandy Leon to 3rd.  ",R,L,L,BOS,TB,X,5,ground_ball,1,1,2019,1.5527,-0.1616,0.231,2.6587,null,506702,null,1,9,Bot,106.77,166.44,,,518595,,190609_203709,-9.7975,-131.8151,3.5319,20.2747,28.8437,-35.0483,3.2583,1.51,null,82.9,-20.7,90.773,2220,6.47,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.0293,0.066,0.06,0,1,0,0,2,79,3,Sinker,1,6,1,6,6,1,1,6,Standard,Standard
SI,6/9/2019,90,3.0503,3.7354,Adam Kolarek,593523,592473,null,called_strike,,,,,9,null,R,L,L,BOS,TB,S,null,null,1,0,2019,1.418,-0.3672,0.4327,1.8968,null,506702,null,1,9,Bot,null,null,,,518595,,190609_203624,-9.426,-130.6096,2.2145,18.1154,28.2305,-37.0474,3.3023,1.51,null,null,null,89.426,2187,6.144,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.355,null,null,null,null,null,null,null,79,2,Sinker,1,6,1,6,6,1,1,6,Standard,Standard
SI,6/9/2019,90.2,2.7672,3.8042,Adam Kolarek,593523,592473,null,ball,,,,,12,null,R,L,L,BOS,TB,B,null,null,0,0,2019,1.4494,-0.2096,0.9859,3.0421,null,null,506702,1,9,Bot,null,null,,,518595,,190609_203555,-7.5336,-131.0911,4.5445,18.3616,28.306,-35.79,3.267,1.51,null,null,null,90.265,2141,6.446,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.0533,null,null,null,null,null,null,null,79,1,Sinker,1,6,1,6,6,1,1,6,Standard,Standard
SI,6/9/2019,90.8,2.996,3.7853,Adam Kolarek,506702,592473,single,hit_into_play_no_out,,,,,8,Sandy Leon singles on a ground ball to left fielder Tommy Pham.  ,R,R,L,BOS,TB,X,7,ground_ball,2,1,2019,1.5623,-0.0489,-0.2036,1.5909,null,null,null,1,9,Bot,86.45,115.65,,,518595,,190609_203510,-11.2612,-131.7423,0.5628,20.4613,28.2223,-33.0865,3.35,1.56,35,107.2,-0.7,90.273,2296,6.148,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.3516,0.479,0.453,0.9,1,1,0,4,78,4,Sinker,1,6,1,6,6,1,1,6,Standard,Standard
SI,6/9/2019,91.6,2.9159,3.8534,Adam Kolarek,506702,592473,null,ball,,,,,14,null,R,R,L,BOS,TB,B,null,null,1,1,2019,1.5283,-0.1321,1.3862,2.0281,null,null,null,1,9,Bot,null,null,,,518595,,190609_203452,-7.1498,-133.1972,1.5634,19.6919,29.4015,-34.3087,3.3676,1.56,null,null,null,91.438,2363,6.293,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.2061,null,null,null,null,null,null,null,78,3,Sinker,1,6,1,6,6,1,1,6,Standard,Standard
CH,6/9/2019,82,2.4682,4.1088,Adam Kolarek,506702,592473,null,ball,,,,,13,null,R,R,L,BOS,TB,B,null,null,0,1,2019,1.5749,0.2406,-0.8663,1.3352,null,null,null,1,9,Bot,null,null,,,518595,,190609_203435,-10.6003,-118.9588,-0.1384,17.0559,22.9847,-30.0636,3.3588,1.56,null,null,null,82.01,2293,6.481,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.0189,null,null,null,null,null,null,null,78,2,Changeup,1,6,1,6,6,1,1,6,Standard,Standard
SI,6/9/2019,90.1,2.9772,3.9164,Adam Kolarek,506702,592473,null,foul,,,,,6,null,R,R,L,BOS,TB,S,null,null,0,0,2019,1.4791,-0.1788,0.3799,2.4617,null,null,null,1,9,Bot,null,null,,,518595,,190609_203412,-9.4899,-130.7852,2.738,18.8061,27.8301,-35.0179,3.4293,1.56,null,null,null,89.466,2370,6.056,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.4435,null,null,null,null,null,null,null,78,1,Sinker,1,6,1,6,6,1,1,6,Standard,Standard
SI,6/9/2019,89,2.9556,3.8941,Adam Kolarek,598265,592473,field_out,hit_into_play,,,,,8,"Jackie Bradley Jr.  grounds out, second baseman Brandon Lowe to first baseman Ji-Man Choi.  ",R,L,L,BOS,TB,X,4,ground_ball,1,0,2019,1.5565,-0.3344,0.2578,2.1497,null,null,null,0,9,Bot,146.9,143.08,,,518595,,190609_203331,-9.7484,-129.1342,2.4637,19.2219,27.1916,-36.6184,3.4276,1.6,8,94.8,-14.7,88.195,2298,5.972,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.528,0.226,0.218,0,1,0,0,2,77,2,Sinker,1,6,1,6,6,1,1,6,Standard,Standard
SI,6/9/2019,89,3.0119,3.9264,Adam Kolarek,598265,592473,null,ball,,,,,14,null,R,L,L,BOS,TB,B,null,null,0,0,2019,1.5441,-0.3814,1.5519,1.6794,null,null,null,0,9,Bot,null,null,,,518595,,190609_203309,-6.7287,-129.2414,1.3653,18.5024,28.7705,-36.9262,3.4697,1.6,null,null,null,88.107,2236,5.999,565056,592473,518595,596847,664040,624414,642715,502054,628338,541645,54.5006,null,null,null,null,null,null,null,77,1,Sinker,1,6,1,6,6,1,1,6,Standard,Standard
FF,6/4/2019,93.7,2.1435,5.162,Adam Kolarek,493596,592473,strikeout,swinging_strike,,,,,3,Gordon Beckham strikes out swinging.  ,R,R,L,DET,TB,S,2,null,2,2,2019,1.1237,0.8981,0.7001,3.1072,606988,592348,592206,2,8,Bot,null,null,,,572287,,190605_020256,-6.2604,-136.5095,-1.6313,15.4919,27.7512,-20.666,3.34,1.57,null,null,null,94.533,2327,6.54,565538,592473,572287,650490,621002,624414,642715,640457,595281,628338,53.9597,null,null,0,1,0,0,null,73,5,4-Seam Fastball,9,6,9,6,6,9,9,6,Strategic,Strategic
SI,6/4/2019,90,2.9942,3.5193,Adam Kolarek,493596,592473,null,ball,,,,,14,null,R,R,L,DET,TB,B,null,null,1,2,2019,1.4582,-0.045,0.3917,0.984,606988,592348,592206,2,8,Bot,null,null,,,572287,,190605_020202,-9.472,-130.7588,-0.2369,18.5469,26.1961,-32.8556,3.5395,1.6482,null,null,null,89.759,2125,6.116,565538,592473,572287,650490,621002,624414,642715,640457,595281,628338,54.3834,null,null,null,null,null,null,null,73,4,Sinker,9,6,9,6,6,9,9,6,Standard,Strategic
SI,6/4/2019,88.7,2.8949,3.595,Adam Kolarek,493596,592473,null,swinging_strike,,,,,14,null,R,R,L,DET,TB,S,null,null,1,1,2019,1.3744,-0.0427,0.8794,1.6635,606988,592348,592206,2,8,Bot,null,null,,,572287,,190605_020139,-7.6672,-128.9226,1.3723,16.6122,24.7496,-33.13,3.45,1.6,null,null,null,88.156,2060,5.842,565538,592473,572287,650490,621002,624414,642715,640457,595281,628338,54.658,null,null,null,null,null,null,null,73,3,Sinker,9,6,9,6,6,9,9,6,Standard,Strategic
SI,6/4/2019,88.8,3.1809,3.5295,Adam Kolarek,493596,592473,null,ball,,,,,14,null,R,R,L,DET,TB,B,null,null,0,1,2019,1.4048,-0.1232,1.2554,1.6066,606988,592348,592206,2,8,Bot,null,null,,,572287,,190605_020120,-7.5883,-129.1019,1.568,17.1278,25.4064,-34.0685,3.5601,1.6826,null,null,null,88.619,2112,6.103,565538,592473,572287,650490,621002,624414,642715,640457,595281,628338,54.3963,null,null,null,null,null,null,null,73,2,Sinker,9,6,9,6,6,9,9,6,Standard,Strategic
SI,6/4/2019,89.7,3.0697,3.6914,Adam Kolarek,493596,592473,null,called_strike,,,,,9,null,R,R,L,DET,TB,S,null,null,0,0,2019,1.4708,-0.0289,0.3255,1.9147,606988,592348,592206,2,8,Bot,null,null,,,572287,,190605_020103,-9.6613,-130.1605,1.6221,18.2886,25.6923,-33.0521,3.6153,1.6896,null,null,null,88.623,2165,5.642,565538,592473,572287,650490,621002,624414,642715,640457,595281,628338,54.8577,null,null,null,null,null,null,null,73,1,Sinker,9,6,9,6,6,9,9,6,Strategic,Strategic
SI,6/4/2019,89.6,3.1737,3.6257,Adam Kolarek,621514,592473,field_out,hit_into_play,,,,,6,Christin Stewart grounds out softly to pitcher Adam Kolarek.   Grayson Greiner to 3rd.    Niko Goodrum to 2nd.  ,R,L,L,DET,TB,X,1,ground_ball,1,1,2019,1.6292,-0.3957,0.8038,2.3596,null,606988,592348,1,8,Bot,140.59,187.32,,,572287,,190605_015950,-9.1189,-129.9099,3.6978,20.0517,27.9286,-37.6096,3.17,1.53,null,82.9,-20.7,88.475,2239,5.848,565538,592473,572287,650490,621002,624414,642715,640457,595281,628338,54.6511,0.066,0.06,0,1,0,0,2,71,3,Sinker,9,6,9,6,6,9,9,6,Standard,Standard
SI,6/4/2019,88.5,3.1374,3.6356,Adam Kolarek,621514,592473,null,ball,,,,,14,null,R,L,L,DET,TB,B,null,null,0,1,2019,1.5382,-0.5069,1.7998,2.0689,null,606988,592348,1,8,Bot,null,null,,,572287,,190605_015930,-6.309,-128.5426,3.2677,17.9756,27.3557,-38.606,3.1562,1.5713,null,null,null,87.297,2097,5.692,565538,592473,572287,650490,621002,624414,642715,640457,595281,628338,54.8078,null,null,null,null,null,null,null,71,2,Sinker,9,6,9,6,6,9,9,6,Standard,Standard
SI,6/4/2019,88.9,3.1607,3.6007,Adam Kolarek,621514,592473,null,called_strike,,,,,8,null,R,L,L,DET,TB,S,null,null,0,0,2019,1.5126,-0.2165,0.0727,1.8164,null,606988,592348,1,8,Bot,null,null,,,572287,,190605_015909,-10.5864,-128.8751,2.1306,18.8211,26.4021,-35.2249,3.1493,1.5438,null,null,null,88.118,2022,5.978,565538,592473,572287,650490,621002,624414,642715,640457,595281,628338,54.5219,null,null,null,null,null,null,null,71,1,Sinker,9,6,9,6,6,9,9,6,Standard,Strategic
SI,6/4/2019,88.4,3.1041,3.5407,Adam Kolarek,592348,592473,single,hit_into_play_no_out,,,,,9,Niko Goodrum singles on a ground ball to right fielder Guillermo Heredia.   Grayson Greiner to 2nd.  ,R,R,L,DET,TB,X,9,ground_ball,0,1,2019,1.3822,-0.1219,0.4991,1.9838,null,null,606988,1,8,Bot,176.93,120.09,,,572287,,190605_015829,-9.1438,-128.336,2.5283,17.0081,25.7554,-34.2401,3.17,1.53,8,107.7,-13.9,88.006,1967,6.103,565538,592473,572287,650490,621002,624414,642715,640457,595281,628338,54.3965,0.34,0.311,0.9,1,1,0,2,70,2,Sinker,9,6,9,6,6,9,9,6,Standard,Strategic
