pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CH,9/25/2019,88.7,-1.4003,6.2126,Zack Greinke,641487,425844,field_out,hit_into_play,,,,,13,"J.P. Crawford grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.  ",R,L,R,SEA,HOU,X,4,ground_ball,3,2,2019,-1.3284,0.4405,-0.389,1.3488,null,null,null,1,7,Bot,157.42,158.79,,,455139,,190926_040144,5.1192,-128.927,-6.7054,-15.5608,24.121,-26.2996,3.4,1.57,null,82.9,-20.7,88.065,1957,5.73,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.7695,0.066,0.06,0,1,0,0,2,49,6,Changeup,0,2,0,2,2,0,0,2,Standard,Standard
FS,9/25/2019,79.7,-1.2224,6.0138,Zack Greinke,641487,425844,null,ball,,,,,11,null,R,L,R,SEA,HOU,B,null,null,2,2,2019,-1.0785,1.0435,-1.186,3.5255,null,null,null,1,7,Bot,null,null,,,455139,,190926_040113,2.0162,-116.0413,-0.6745,-9.8759,20.3676,-23.0815,3.4711,1.57,null,null,null,78.902,1858,5.561,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.9389,null,null,null,null,null,null,null,49,5,Split Finger,0,2,0,2,2,0,0,2,Standard,Standard
CH,9/25/2019,87.8,-1.3844,6.2799,Zack Greinke,641487,425844,null,foul,,,,,5,null,R,L,R,SEA,HOU,S,null,null,2,1,2019,-1.0889,0.258,-0.1501,2.2168,null,null,null,1,7,Bot,null,null,,,455139,,190926_040049,5.1506,-127.7851,-4.2458,-12.7659,24.7057,-28.7907,3.5419,1.57,147,67.2,69.9,87.32,1986,5.838,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.6618,null,null,null,null,null,null,null,49,4,Changeup,0,2,0,2,2,0,0,2,Standard,Standard
CH,9/25/2019,87.2,-1.4649,6.245,Zack Greinke,641487,425844,null,ball,,,,,13,null,R,L,R,SEA,HOU,B,null,null,1,1,2019,-1.0914,0.3374,-0.7951,0.8196,null,null,null,1,7,Bot,null,null,,,455139,,190926_040026,3.7689,-126.7335,-7.5224,-12.3278,23.8215,-27.3903,3.5579,1.57,null,null,null,86.665,1623,5.837,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.6625,null,null,null,null,null,null,null,49,3,Changeup,0,2,0,2,2,0,0,2,Standard,Standard
FF,9/25/2019,90.6,-1.3099,6.351,Zack Greinke,641487,425844,null,ball,,,,,11,null,R,L,R,SEA,HOU,B,null,null,0,1,2019,-0.2212,1.3815,-0.2261,3.9077,null,null,null,1,7,Bot,null,null,,,455139,,190926_040013,3.1457,-131.8952,-3.0914,-3.1729,26.0619,-15.8493,3.5187,1.57,null,null,null,90.21,2372,5.867,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.6325,null,null,null,null,null,null,null,49,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
FF,9/25/2019,89.2,-1.2944,6.3041,Zack Greinke,641487,425844,null,called_strike,,,,,7,null,R,L,R,SEA,HOU,S,null,null,0,0,2019,-0.3734,1.4052,-0.4032,1.5004,null,null,null,1,7,Bot,null,null,,,455139,,190926_035908,2.9224,-129.6903,-8.6516,-4.6877,22.974,-15.1583,3.5959,1.57,null,null,null,88.777,2358,5.734,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.7659,null,null,null,null,null,null,null,49,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
CH,9/25/2019,87.1,-1.4786,6.2226,Zack Greinke,643418,425844,field_out,hit_into_play,,,,,13,"Shed Long grounds out softly, pitcher Zack Greinke to first baseman Yuli Gurriel.  ",R,L,R,SEA,HOU,X,1,ground_ball,1,1,2019,-1.0936,0.4784,-0.9003,1.31,null,null,null,0,7,Bot,129.54,184.14,,,455139,,190926_035830,3.5319,-126.6183,-6.538,-12.228,24.1167,-26.1057,3.34,1.57,null,82.9,-20.7,86.324,1808,5.698,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.8018,0.066,0.06,0,1,0,0,2,48,3,Changeup,0,2,0,2,2,0,0,2,Standard,Standard
FF,9/25/2019,89.3,-1.4358,6.2568,Zack Greinke,643418,425844,null,ball,,,,,13,null,R,L,R,SEA,HOU,B,null,null,0,1,2019,-0.4099,1.497,-1.1798,1.6634,null,null,null,0,7,Bot,null,null,,,455139,,190926_035821,1.4562,-129.7178,-8.2811,-4.84,26.062,-14.1361,3.4256,1.57,null,null,null,88.453,2309,5.77,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,54.7299,null,null,null,null,null,null,null,48,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard
CU,9/25/2019,69.2,-1.4035,6.1465,Zack Greinke,643418,425844,null,swinging_strike,,,,,5,null,R,L,R,SEA,HOU,S,null,null,0,0,2019,0.8869,-0.8709,-0.2603,2.2419,null,null,null,0,7,Bot,null,null,,,455139,,190926_035753,0.7955,-100.4866,1.5906,5.5706,15.9455,-38.311,3.2157,1.57,null,null,null,67.246,2274,4.756,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,55.7439,null,null,null,null,null,null,null,48,1,Curveball,0,2,0,2,2,0,0,2,Standard,Standard
CU,9/25/2019,65.5,-1.1206,6.1563,Zack Greinke,621005,425844,double_play,hit_into_play,,,,,14,"Tim Lopes lines into a double play, pitcher Zack Greinke to first baseman Yuli Gurriel.   Dee Gordon out at 1st.  ",R,R,R,SEA,HOU,X,1,line_drive,0,1,2019,1.383,-0.5927,0.992,2.113,null,null,543829,1,6,Bot,127.43,180.52,,,455139,,190926_035009,1.7414,-95.106,1.7552,7.7062,15.0074,-36.1665,3.37,1.67,119,73.2,10.3,63.734,2353,4.946,566448,425844,455139,493329,514888,647351,608324,663656,545350,543807,55.5534,0.308,0.278,0,1,0,0,2,44,2,Curveball,0,2,0,2,2,0,0,2,Standard,Strategic
